function_name,signature,filename,line_number,full_name,index
configTIMER_TASK_PRIORITY,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:errCOULD_NOT_ALLOCATE_REQUIRED_MEMORY:ANY(0),568
listGET_HEAD_ENTRY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portNUM_CONFIGURABLE_REGIONS:ANY(0),569
portPSR_STACK_PADDING_MASK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_EXC_RETURN:ANY(0),570
taskENTER_CRITICAL,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_SYSCALL_INTERRUPT_PRIORITY:int(0),571
vPortFreeStack,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetIndexForTaskHandle:ANY(1),572
pdTRUE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portGET_CORE_ID:int(0),573
heapMINIMUM_BLOCK_SIZE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_STOP_FROM_ISR:ANY(0),574
portBYTE_ALIGNMENT_MASK,unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portFIRST_USER_INTERRUPT_NUMBER:ANY(0),575
tskSTACK_FILL_BYTE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPRIORITY_GROUP_MASK:ANY(0),576
portNVIC_PENDSV_PRI,unsigned int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portASSERT_IF_INTERRUPT_PRIORITY_INVALID:ANY(0),577
tmrSTATUS_IS_STATICALLY_ALLOCATED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:IS_EXTERNAL_INDEX_VALID:ANY(1),578
portINITIAL_CONTROL_IF_UNPRIVILEGED,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapALLOCATE_BLOCK:ANY(1),579
CONVERT_TO_EXTERNAL_INDEX,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskNOTIFICATION_RECEIVED:ANY(0),580
listSET_LIST_ITEM_VALUE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_MESSAGE_BUFFER:ANY(0),581
xTaskCreateRestricted,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:tskMPU_READ_PERMISSION:ANY(0),582
MPU_StoreTaskHandleAtIndex,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetTaskHandleAtIndex:ANY(1),583
portYIELD_WITHIN_API,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_RESET_FROM_ISR:ANY(0),584
portMAX_8_BIT_VALUE,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:prvRECEIVE_COMPLETED_FROM_ISR:ANY(2),585
configQUEUE_REGISTRY_SIZE,unsigned longint(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTIMER_TASK_PRIORITY:ANY(0),586
portPERIPHERALS_END_ADDRESS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_HEAD_ENTRY:ANY(1),587
portMPU_REGION_ENABLE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPSR_STACK_PADDING_MASK:ANY(0),588
portPRIVILEGE_BIT,ANY(1),main.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskENTER_CRITICAL:ANY(0),589
portSETUP_TCB,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:vPortFreeStack:ANY(0),590
portTOTAL_NUM_REGIONS_IN_TCB,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdTRUE:ANY(0),591
taskSCHEDULER_NOT_STARTED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapMINIMUM_BLOCK_SIZE:ANY(0),592
portNVIC_SYSTICK_LOAD_REG,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBYTE_ALIGNMENT_MASK:ANY(0),593
taskYIELD_ANY_CORE_IF_USING_PREEMPTION,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:tskSTACK_FILL_BYTE:unsigned int(0),594
MAX_FUZZ_INPUT_SIZE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_PENDSV_PRI:ANY(0),595
taskSCHEDULER_RUNNING,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_STATICALLY_ALLOCATED:unsigned int(0),596
portBYTE_ALIGNMENT_MASK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_CONTROL_IF_UNPRIVILEGED:ANY(0),597
configMAX_TASK_NAME_LEN,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:CONVERT_TO_EXTERNAL_INDEX:ANY(1),598
listLIST_ITEM_CONTAINER,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listSET_LIST_ITEM_VALUE:ANY(2),599
listSET_LIST_ITEM_OWNER,ANY(0),mpu_demo.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/mpu_wrappers.h:xTaskCreateRestricted:ANY(0),600
portMPU_CTRL_REG,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreTaskHandleAtIndex:ANY(2),601
configIDLE_TASK_NAME,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portYIELD_WITHIN_API:ANY(0),602
portMPU_REGION_READ_ONLY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMAX_8_BIT_VALUE:ANY(0),603
configMINIMAL_STACK_SIZE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configQUEUE_REGISTRY_SIZE:int(0),604
configTICK_RATE_HZ,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portPERIPHERALS_END_ADDRESS:unsigned longint(0),605
portMPU_REGION_PRIVILEGED_READ_WRITE_UNPRIV_READ_ONLY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_ENABLE:ANY(0),606
tmrCOMMAND_EXECUTE_CALLBACK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portPRIVILEGE_BIT:ANY(0),607
sbTYPE_MESSAGE_BUFFER,ANY(3),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portSETUP_TCB:ANY(1),608
xQueueSend,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portTOTAL_NUM_REGIONS_IN_TCB:ANY(0),609
portCLEAN_UP_TCB,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskSCHEDULER_NOT_STARTED:ANY(0),610
portMPU_ENABLE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_LOAD_REG:ANY(0),611
queueOVERWRITE,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskYIELD_ANY_CORE_IF_USING_PREEMPTION:ANY(1),612
prvIncrementQueueTxLock,ANY(0),fuzz_harness.c,-1,fuzz_harness.c:MAX_FUZZ_INPUT_SIZE:int(0),613
portSTACK_GROWTH,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskSCHEDULER_RUNNING:ANY(0),614
queueSEMAPHORE_QUEUE_ITEM_LENGTH,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/portable.h:portBYTE_ALIGNMENT_MASK:int(0),615
taskSELECT_HIGHEST_PRIORITY_TASK,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_TASK_NAME_LEN:ANY(0),616
tmrMAX_TIME_BEFORE_OVERFLOW,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listLIST_ITEM_CONTAINER:ANY(1),617
portNVIC_SHPR2_REG,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listSET_LIST_ITEM_OWNER:ANY(2),618
portSVC_YIELD,UART_t*(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_CTRL_REG:ANY(0),619
UART0_ADDR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:configIDLE_TASK_NAME:ANY(0),620
portMAX_PRIGROUP_BITS,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_READ_ONLY:ANY(0),621
UART_CTRL_TX_EN,ANY(1),app_main.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMINIMAL_STACK_SIZE:ANY(0),622
listGET_END_MARKER,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configTICK_RATE_HZ:ANY(0),623
taskTASK_IS_RUNNING,ANY(0),mpu_demo.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_PRIVILEGED_READ_WRITE_UNPRIV_READ_ONLY:ANY(0),624
portMPU_REGION_VALID,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_EXECUTE_CALLBACK:ANY(0),625
xTaskNotifyStateClearIndexed,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/stream_buffer.h:sbTYPE_MESSAGE_BUFFER:ANY(0),626
MPU_StoreEventGroupHandleAtIndex,unsigned int(0),fuzz_harness.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:xQueueSend:ANY(3),627
tmrSTATUS_IS_ACTIVE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOS.h:portCLEAN_UP_TCB:ANY(1),628
taskSCHEDULER_SUSPENDED,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_ENABLE:ANY(0),629
portIS_AUTHORIZED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/queue.h:queueOVERWRITE:ANY(0),630
portNVIC_SYSTICK_PRI,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:prvIncrementQueueTxLock:ANY(2),631
portNVIC_MEM_FAULT_ENABLE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSTACK_GROWTH:ANY(0),632
sbFLAGS_IS_STATICALLY_ALLOCATED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueSEMAPHORE_QUEUE_ITEM_LENGTH:ANY(0),633
configMAX_PRIORITIES,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskSELECT_HIGHEST_PRIORITY_TASK:ANY(0),634
taskENTER_CRITICAL_FROM_ISR,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrMAX_TIME_BEFORE_OVERFLOW:ANY(0),635
MPU_GetTimerHandleAtIndex,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SHPR2_REG:ANY(0),636
portMPU_BACKGROUND_ENABLE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSVC_YIELD:int(0),637
portNVIC_SHPR3_REG,ANY(0),syscall.c,-1,syscall.c:UART0_ADDR:UART_t*(0),638
portSTACK_FRAME_HAS_PADDING_FLAG,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMAX_PRIGROUP_BITS:ANY(0),639
MPU_StoreStreamBufferHandleAtIndex,ANY(5),syscall.c,-1,syscall.c:UART_CTRL_TX_EN:ANY(0),640
xTaskNotifyWaitIndexed,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_END_MARKER:ANY(1),641
prvSEND_COMPLETED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskTASK_IS_RUNNING:ANY(1),642
portNVIC_SYSTICK_CURRENT_VALUE_REG,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_REGION_VALID:ANY(0),643
tmrCOMMAND_CHANGE_PERIOD_FROM_ISR,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:xTaskNotifyStateClearIndexed:ANY(2),644
CONVERT_TO_INTERNAL_INDEX,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreEventGroupHandleAtIndex:ANY(2),645
queueMUTEX_GIVE_BLOCK_TIME,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_ACTIVE:unsigned int(0),646
portSTACK_REGION,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskSCHEDULER_SUSPENDED:ANY(0),647
heapADD_WILL_OVERFLOW,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portIS_AUTHORIZED:ANY(2),648
configPROTECTED_KERNEL_OBJECT_POOL_SIZE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_PRI:ANY(0),649
taskEVENT_LIST_ITEM_VALUE_IN_USE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_MEM_FAULT_ENABLE:ANY(0),650
portMPU_REGION_PRIVILEGED_READ_ONLY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:sbFLAGS_IS_STATICALLY_ALLOCATED:ANY(0),651
portRAISE_PRIVILEGE,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configMAX_PRIORITIES:ANY(0),652
pdFAIL,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/event_groups.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:taskENTER_CRITICAL_FROM_ISR:ANY(0),653
listGET_ITEM_VALUE_OF_HEAD_ENTRY,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_GetTimerHandleAtIndex:ANY(1),654
portINITIAL_CONTROL_IF_PRIVILEGED,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portMPU_BACKGROUND_ENABLE:ANY(0),655
tmrSTATUS_IS_STATICALLY_ALLOCATED,ANY(4),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SHPR3_REG:ANY(0),656
traceEVENT_GROUP_SYNC_END,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSTACK_FRAME_HAS_PADDING_FLAG:ANY(0),657
portSCB_VTOR_REG,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:MPU_StoreStreamBufferHandleAtIndex:ANY(2),658
listGET_NEXT,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/task.h:xTaskNotifyWaitIndexed:ANY(5),659
taskEXIT_CRITICAL,ANY(2),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:prvSEND_COMPLETED:ANY(1),660
prvSEND_COMPLETE_FROM_ISR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portNVIC_SYSTICK_CURRENT_VALUE_REG:ANY(0),661
portINITIAL_XPSR,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/timers.h:tmrCOMMAND_CHANGE_PERIOD_FROM_ISR:ANY(0),662
portOFFSET_TO_PC,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c:CONVERT_TO_INTERNAL_INDEX:ANY(1),663
tmrCOMMAND_RESET,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:queueMUTEX_GIVE_BLOCK_TIME:ANY(0),664
tskSTATICALLY_ALLOCATED_STACK_AND_TCB,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portSTACK_REGION:ANY(0),665
portEXPECTED_MPU_TYPE_VALUE,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:heapADD_WILL_OVERFLOW:ANY(2),666
taskVALID_CORE_ID,ANY(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/FreeRTOSConfig.h:configPROTECTED_KERNEL_OBJECT_POOL_SIZE:ANY(0),667
vQueueDelete,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:taskEVENT_LIST_ITEM_VALUE_IN_USE:ANY(0),668
configTIMER_QUEUE_LENGTH,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portMPU_REGION_PRIVILEGED_READ_ONLY:ANY(0),669
configASSERT,ANY(0),mpu_demo.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h:portRAISE_PRIVILEGE:ANY(0),670
portGENERAL_PERIPHERALS_REGION,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/projdefs.h:pdFAIL:ANY(0),671
MPU_GetQueueHandleAtIndex,ANY(1),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/include/list.h:listGET_ITEM_VALUE_OF_HEAD_ENTRY:ANY(1),672
UART_DR,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/port.c:portINITIAL_CONTROL_IF_PRIVILEGED:ANY(0),673
SHARED_MEMORY_SIZE,int(0),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:tmrSTATUS_IS_STATICALLY_ALLOCATED:ANY(0),674
